epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,2200.93,1.82939,0.87114,0.7787,0.82008,0.85909,0.82673,0.34803,2.23395,1.15945,0.86704,0.000610789,0.000610789,0.000610789
98,2225.85,1.70666,0.78128,0.7719,0.86512,0.85434,0.84833,0.38504,2.09963,1.04516,0.86196,0.000599787,0.000599787,0.000599787
99,2251.24,1.64938,0.7602,0.73786,0.87593,0.80682,0.85134,0.3984,2.11199,1.14126,0.85956,0.000588784,0.000588784,0.000588784
100,2275.98,1.66675,0.77897,0.73144,0.80436,0.78864,0.80907,0.35233,2.17768,1.20103,0.8614,0.000577782,0.000577782,0.000577782
101,2300.92,1.54952,0.74641,0.76765,0.88852,0.87838,0.8851,0.41254,2.09377,0.97247,0.85731,0.00056678,0.00056678,0.00056678
102,2326.86,1.58391,0.69387,0.74411,0.85909,0.86449,0.85416,0.3999,2.05656,1.02671,0.85181,0.000555778,0.000555778,0.000555778
103,2353.3,1.71071,0.78555,0.74631,0.81032,0.80573,0.78997,0.3426,2.16734,1.18862,0.85865,0.000544776,0.000544776,0.000544776
104,2378.76,1.69015,0.72406,0.76223,0.85597,0.85447,0.85089,0.40173,2.10109,1.00009,0.85804,0.000533773,0.000533773,0.000533773
105,2399.32,1.59174,0.75815,0.75637,0.8828,0.85,0.85343,0.39114,2.10692,1.05234,0.85913,0.000522771,0.000522771,0.000522771
106,2419.29,1.74916,0.79616,0.77268,0.88041,0.83798,0.85501,0.39869,2.06044,1.07551,0.85498,0.000511769,0.000511769,0.000511769
107,2438.86,1.68687,0.79542,0.77916,0.85825,0.825,0.81306,0.36892,2.11121,1.12401,0.86561,0.000500767,0.000500767,0.000500767
108,2458.66,1.69274,0.76517,0.74544,0.86515,0.825,0.82817,0.36535,2.12308,1.23743,0.86347,0.000489765,0.000489765,0.000489765
