epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,2752.9,1.55282,0.72218,0.67335,0.85116,0.80227,0.80789,0.38641,1.91401,1.15655,0.85726,0.000863839,0.000863839,0.000863839
75,2789.68,1.59929,0.7365,0.68114,0.79824,0.80227,0.80439,0.35963,1.99294,1.18074,0.86183,0.000852837,0.000852837,0.000852837
76,2824.76,1.53577,0.71436,0.66395,0.77869,0.76364,0.77075,0.35917,2.03517,1.19619,0.86028,0.000841835,0.000841835,0.000841835
77,2861.51,1.49499,0.65727,0.6551,0.82984,0.76756,0.79718,0.3771,1.98661,1.20137,0.86064,0.000830833,0.000830833,0.000830833
78,2898.37,1.55999,0.69275,0.69383,0.80322,0.72955,0.7695,0.35686,2.05095,1.23456,0.85979,0.000819831,0.000819831,0.000819831
79,2935.9,1.70034,0.75992,0.71727,0.878,0.82227,0.84168,0.40296,1.87717,1.15283,0.85382,0.000808828,0.000808828,0.000808828
80,2973.11,1.67588,0.7191,0.71511,0.71495,0.78704,0.80053,0.37225,2.02734,1.36703,0.86326,0.000797826,0.000797826,0.000797826
81,3009.97,1.64299,0.76866,0.67942,0.79878,0.78864,0.79674,0.38201,1.89065,1.20441,0.85378,0.000786824,0.000786824,0.000786824
82,3047.25,1.63723,0.76265,0.68209,0.81741,0.8,0.80534,0.373,1.88722,1.19831,0.84965,0.000775822,0.000775822,0.000775822
83,3083.62,1.60078,0.76374,0.68838,0.85545,0.8131,0.83078,0.37322,1.97263,1.19286,0.85313,0.00076482,0.00076482,0.00076482
84,3121.04,1.64215,0.71134,0.69173,0.8056,0.81364,0.80211,0.34859,1.98725,1.26805,0.8572,0.000753817,0.000753817,0.000753817
85,3153.64,1.5361,0.71376,0.69485,0.80905,0.80592,0.80793,0.38292,1.936,1.24268,0.85308,0.000742815,0.000742815,0.000742815
86,3178.86,1.52218,0.67124,0.68292,0.82353,0.7384,0.749,0.33207,2.10168,1.34776,0.86015,0.000731813,0.000731813,0.000731813
87,3207.11,1.61785,0.69571,0.70137,0.85161,0.81136,0.85052,0.4012,1.92661,1.15984,0.84869,0.000720811,0.000720811,0.000720811
88,3243.81,1.56938,0.67775,0.67607,0.8449,0.81364,0.85522,0.39282,1.90072,1.13828,0.85193,0.000709809,0.000709809,0.000709809
89,3280.67,1.6182,0.75627,0.69938,0.78006,0.78186,0.7986,0.39168,1.90326,1.1314,0.84954,0.000698806,0.000698806,0.000698806
90,3310.18,1.48511,0.64888,0.65778,0.7833,0.75338,0.7935,0.38948,1.90793,1.09822,0.85194,0.000687804,0.000687804,0.000687804
91,3342.67,1.55208,0.67478,0.70395,0.80231,0.77289,0.79399,0.34317,2.13165,1.20229,0.86653,0.000676802,0.000676802,0.000676802
92,3377.91,1.50502,0.68955,0.66819,0.75809,0.8,0.78176,0.32981,2.22753,1.22769,0.8751,0.0006658,0.0006658,0.0006658
93,3416,1.54709,0.66889,0.67944,0.80372,0.81364,0.8302,0.38917,2.08407,1.14365,0.86467,0.000654798,0.000654798,0.000654798
94,3453.56,1.50581,0.69118,0.67202,0.82794,0.81698,0.85509,0.38175,2.05086,1.15376,0.86306,0.000643795,0.000643795,0.000643795
95,3490.97,1.52987,0.67328,0.66825,0.85264,0.81136,0.84406,0.35958,2.05522,1.10011,0.86858,0.000632793,0.000632793,0.000632793
96,3530.67,1.47221,0.63717,0.69393,0.82263,0.75377,0.82855,0.38386,2.10018,1.22555,0.869,0.000621791,0.000621791,0.000621791
97,3567.4,1.56302,0.69718,0.68611,0.86986,0.82456,0.84491,0.37879,2.05168,1.21953,0.86589,0.000610789,0.000610789,0.000610789
98,3604.93,1.51527,0.64841,0.67319,0.82302,0.77512,0.82015,0.36787,2.07023,1.14091,0.86419,0.000599787,0.000599787,0.000599787
99,3642.82,1.50317,0.65137,0.66224,0.86944,0.83569,0.85997,0.36103,2.08994,1.14069,0.85444,0.000588784,0.000588784,0.000588784
100,3681.89,1.39532,0.66899,0.65641,0.83321,0.82942,0.83606,0.37131,2.08778,1.11534,0.85676,0.000577782,0.000577782,0.000577782
101,3719.7,1.46849,0.65733,0.67188,0.84278,0.81136,0.83299,0.35793,2.07873,1.08546,0.86227,0.00056678,0.00056678,0.00056678
102,3754.32,1.54937,0.66263,0.66061,0.80476,0.775,0.82367,0.35612,2.06973,1.22164,0.86496,0.000555778,0.000555778,0.000555778
103,3793.23,1.46533,0.7258,0.6802,0.78541,0.77452,0.80487,0.37505,2.0958,1.16971,0.8716,0.000544776,0.000544776,0.000544776
104,3833.61,1.56086,0.7037,0.72565,0.78464,0.751,0.82028,0.39172,2.1017,1.10088,0.87331,0.000533773,0.000533773,0.000533773
105,3870.54,1.51754,0.68845,0.67458,0.85546,0.78636,0.81219,0.37789,2.02808,1.09319,0.87255,0.000522771,0.000522771,0.000522771
106,3907.85,1.58721,0.6792,0.70081,0.82238,0.75,0.75759,0.35565,2.08295,1.15932,0.8702,0.000511769,0.000511769,0.000511769
107,3945.83,1.52721,0.6919,0.69353,0.77064,0.72432,0.73689,0.33795,2.18475,1.24409,0.87993,0.000500767,0.000500767,0.000500767
108,3983.66,1.5838,0.68809,0.69149,0.8396,0.78378,0.81418,0.35059,2.12375,1.17344,0.86499,0.000489765,0.000489765,0.000489765
109,4021.28,1.49204,0.67534,0.68736,0.8376,0.79773,0.80438,0.35367,2.13904,1.20005,0.87037,0.000478762,0.000478762,0.000478762
110,4060.75,1.41569,0.6041,0.65486,0.83773,0.6548,0.763,0.3593,2.15293,1.1559,0.87551,0.00046776,0.00046776,0.00046776
111,4099.12,1.50637,0.65234,0.6923,0.78726,0.775,0.75371,0.38371,2.06531,1.13449,0.87016,0.000456758,0.000456758,0.000456758
112,4136.52,1.53404,0.65321,0.7079,0.8983,0.85745,0.84953,0.37839,2.01731,1.12194,0.85544,0.000445756,0.000445756,0.000445756
113,4174.24,1.46609,0.62863,0.67724,0.8891,0.83485,0.84631,0.3982,2.02423,1.07113,0.85753,0.000434754,0.000434754,0.000434754
114,4211.4,1.42549,0.62031,0.6633,0.87482,0.82798,0.83794,0.40827,1.95933,1.02121,0.85462,0.000423751,0.000423751,0.000423751
115,4249.23,1.38849,0.61227,0.65058,0.8559,0.8,0.82901,0.39968,1.9939,1.08802,0.85769,0.000412749,0.000412749,0.000412749
116,4288.46,1.45754,0.64482,0.67053,0.8668,0.82207,0.83169,0.40126,2.02115,1.1145,0.86178,0.000401747,0.000401747,0.000401747
117,4324.82,1.41481,0.61612,0.64544,0.85716,0.83857,0.8552,0.40439,1.96572,1.04951,0.85635,0.000390745,0.000390745,0.000390745
118,4359.91,1.49089,0.62981,0.6721,0.86971,0.81364,0.84608,0.40903,2.00585,1.07722,0.86109,0.000379743,0.000379743,0.000379743
119,4397.71,1.42545,0.63392,0.66592,0.85998,0.82009,0.83754,0.39334,1.98682,1.10013,0.85763,0.00036874,0.00036874,0.00036874
120,4424.37,1.45206,0.62255,0.67055,0.88975,0.83864,0.86312,0.39374,1.99653,1.0602,0.85461,0.000357738,0.000357738,0.000357738
121,4440.93,1.37558,0.61505,0.65945,0.87567,0.79538,0.83074,0.39404,2.04377,1.12574,0.85756,0.000346736,0.000346736,0.000346736
122,4461.4,1.38218,0.56688,0.64818,0.82681,0.80708,0.82171,0.40427,2.02115,1.1091,0.86109,0.000335734,0.000335734,0.000335734
123,4486.75,1.43468,0.58841,0.67056,0.84034,0.7481,0.80374,0.3763,2.0317,1.11559,0.86397,0.000324732,0.000324732,0.000324732
124,4509.57,1.42241,0.62615,0.68003,0.81773,0.80142,0.81996,0.40996,1.9423,1.08857,0.85679,0.000313729,0.000313729,0.000313729
125,4533.81,1.4104,0.59267,0.66372,0.8394,0.81865,0.84135,0.40181,2.00503,1.12111,0.85443,0.000302727,0.000302727,0.000302727
126,4558.54,1.41123,0.61795,0.66468,0.76452,0.73448,0.70181,0.31562,2.34051,1.24624,0.88107,0.000291725,0.000291725,0.000291725
127,4589.62,1.45826,0.62264,0.66415,0.87826,0.80417,0.8467,0.3928,1.96391,1.0526,0.85377,0.000280723,0.000280723,0.000280723
128,4626.64,1.39839,0.56667,0.6508,0.87785,0.82273,0.84272,0.39836,2.10727,1.13744,0.86593,0.000269721,0.000269721,0.000269721
129,4663.94,1.42558,0.59735,0.67704,0.7873,0.77273,0.80518,0.36774,2.15409,1.15186,0.86982,0.000258718,0.000258718,0.000258718
130,4701.03,1.40816,0.57648,0.68933,0.85302,0.85097,0.83663,0.39433,2.02161,1.0849,0.86098,0.000247716,0.000247716,0.000247716
131,4738.9,1.4548,0.63848,0.6849,0.86909,0.87071,0.86809,0.39268,1.96904,1.06007,0.85561,0.000236714,0.000236714,0.000236714
132,4776.06,1.41043,0.59403,0.6481,0.79185,0.79095,0.80081,0.37607,2.1787,1.19193,0.87014,0.000225712,0.000225712,0.000225712
133,4813.45,1.43574,0.61736,0.67509,0.85053,0.81136,0.83257,0.37605,2.06216,1.15823,0.8604,0.00021471,0.00021471,0.00021471
134,4853.07,1.47295,0.58559,0.69794,0.81155,0.8,0.80062,0.3862,2.00098,1.06688,0.8611,0.000203707,0.000203707,0.000203707
135,4891.45,1.4379,0.60906,0.69078,0.84468,0.81455,0.82736,0.39682,2.04693,1.13392,0.86246,0.000192705,0.000192705,0.000192705
136,4929.82,1.41418,0.59209,0.68233,0.82146,0.76779,0.79167,0.39384,2.04432,1.18728,0.86756,0.000181703,0.000181703,0.000181703
137,4967.89,1.52138,0.62424,0.69961,0.81224,0.8,0.80787,0.38265,2.11264,1.19452,0.87243,0.000170701,0.000170701,0.000170701
138,5005.71,1.37605,0.57907,0.67781,0.83601,0.80591,0.81911,0.3818,2.05988,1.10784,0.86567,0.000159699,0.000159699,0.000159699
139,5044.96,1.41926,0.55873,0.68557,0.85413,0.82998,0.84024,0.38774,2.01064,1.13041,0.85686,0.000148696,0.000148696,0.000148696
140,5082.41,1.35912,0.55824,0.68389,0.82066,0.775,0.81146,0.40091,2.03669,1.14222,0.86468,0.000137694,0.000137694,0.000137694
141,5139.06,1.20355,0.51158,0.60382,0.8119,0.86136,0.82872,0.4007,2.07065,1.08855,0.86668,0.000126692,0.000126692,0.000126692
142,5166.53,1.10017,0.44236,0.55186,0.7874,0.85,0.81216,0.37347,2.03428,1.04931,0.85988,0.00011569,0.00011569,0.00011569
143,5204.18,1.13792,0.45756,0.56696,0.82282,0.856,0.83914,0.39572,2.14472,1.15686,0.87567,0.000104688,0.000104688,0.000104688
144,5243.74,1.16396,0.44364,0.59349,0.79285,0.81526,0.79268,0.36446,2.14778,1.12703,0.87617,9.36854e-05,9.36854e-05,9.36854e-05
145,5281.86,1.13158,0.51297,0.54297,0.84433,0.87227,0.85005,0.40213,2.05322,1.09935,0.8653,8.26832e-05,8.26832e-05,8.26832e-05
146,5319.67,1.12599,0.4996,0.55534,0.85106,0.85864,0.86389,0.38267,2.03049,1.08009,0.85763,7.1681e-05,7.1681e-05,7.1681e-05
147,5356.98,1.12185,0.4501,0.54453,0.81966,0.86136,0.86647,0.37838,2.03873,1.07276,0.85701,6.06788e-05,6.06788e-05,6.06788e-05
148,5395.3,1.13165,0.49479,0.55612,0.82222,0.84587,0.84516,0.37854,2.05939,1.07044,0.86344,4.96766e-05,4.96766e-05,4.96766e-05
149,5432.46,1.21196,0.50817,0.59549,0.84416,0.86556,0.86851,0.38855,2.03578,1.06037,0.85913,3.86744e-05,3.86744e-05,3.86744e-05
150,5469.43,1.19355,0.48652,0.58214,0.83466,0.86136,0.8567,0.3755,2.08706,1.09723,0.86022,2.76722e-05,2.76722e-05,2.76722e-05
