epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,2203.22,1.68541,0.73199,0.7606,0.88033,0.89188,0.88545,0.45371,1.95105,1.08048,0.84007,0.000720811,0.000720811,0.000720811
88,2227.34,1.72446,0.74211,0.75285,0.83135,0.8404,0.86105,0.3958,2.02053,1.13442,0.84492,0.000709809,0.000709809,0.000709809
89,2253.97,1.77747,0.76204,0.77193,0.89936,0.81364,0.85209,0.37903,1.97365,1.09361,0.84536,0.000698806,0.000698806,0.000698806
90,2279.11,1.73574,0.73654,0.75044,0.86987,0.79675,0.81798,0.38605,2.1048,1.18837,0.8452,0.000687804,0.000687804,0.000687804
91,2304.65,1.68304,0.74765,0.74476,0.84299,0.84515,0.84569,0.40328,1.92259,1.14459,0.8411,0.000676802,0.000676802,0.000676802
92,2332.33,1.82028,0.78881,0.81303,0.8809,0.825,0.84075,0.38628,2.05407,1.17006,0.8485,0.0006658,0.0006658,0.0006658
93,2358.48,1.60637,0.7055,0.72716,0.92917,0.88236,0.91057,0.44904,1.93315,1.05431,0.83366,0.000654798,0.000654798,0.000654798
94,2386.95,1.69222,0.77877,0.76719,0.90857,0.85227,0.89355,0.43514,1.93473,1.08661,0.84262,0.000643795,0.000643795,0.000643795
95,2412.03,1.65938,0.72566,0.77323,0.87761,0.87589,0.87856,0.43224,1.91699,1.03636,0.84522,0.000632793,0.000632793,0.000632793
96,2442.79,1.65584,0.7106,0.76205,0.88065,0.87045,0.86772,0.39565,2.07399,1.0635,0.84946,0.000621791,0.000621791,0.000621791
97,2475.46,1.72029,0.72261,0.76257,0.88415,0.91479,0.89775,0.43629,1.93726,0.98244,0.8403,0.000610789,0.000610789,0.000610789
98,2499.61,1.70714,0.73625,0.76465,0.84957,0.85787,0.87213,0.42357,1.97493,1.07244,0.8428,0.000599787,0.000599787,0.000599787
99,2525.43,1.60669,0.69749,0.75218,0.88697,0.87028,0.87531,0.44067,1.88117,1.03677,0.83916,0.000588784,0.000588784,0.000588784
100,2551.74,1.62509,0.71244,0.72959,0.87405,0.88409,0.87257,0.42606,1.94514,1.07908,0.84719,0.000577782,0.000577782,0.000577782
101,2575.58,1.56649,0.69491,0.77015,0.8403,0.85695,0.88099,0.44049,1.91656,1.146,0.84658,0.00056678,0.00056678,0.00056678
102,2600.17,1.60882,0.68459,0.75024,0.82886,0.86563,0.88279,0.43854,1.99306,1.12313,0.84679,0.000555778,0.000555778,0.000555778
103,2626.28,1.73148,0.71222,0.75029,0.86846,0.86515,0.88725,0.44841,1.98076,1.08353,0.84334,0.000544776,0.000544776,0.000544776
104,2650.63,1.70061,0.70572,0.76192,0.87311,0.85062,0.87216,0.44151,1.95407,1.07771,0.8416,0.000533773,0.000533773,0.000533773
105,2674.22,1.72367,0.72195,0.7625,0.90168,0.83091,0.86776,0.40643,2.00171,1.13253,0.84672,0.000522771,0.000522771,0.000522771
106,2699.16,1.68108,0.71987,0.75472,0.89298,0.80473,0.85137,0.42299,1.94117,1.11532,0.83973,0.000511769,0.000511769,0.000511769
107,2725.23,1.66451,0.72725,0.77241,0.89686,0.85947,0.84258,0.41239,1.95125,1.06123,0.84495,0.000500767,0.000500767,0.000500767
108,2748.68,1.59044,0.69875,0.72537,0.91021,0.82494,0.83963,0.41681,1.93654,1.10043,0.8441,0.000489765,0.000489765,0.000489765
109,2770.35,1.58652,0.70802,0.71069,0.8476,0.83226,0.84638,0.44582,1.89809,1.07804,0.83913,0.000478762,0.000478762,0.000478762
110,2794.18,1.5679,0.70645,0.72516,0.85922,0.86971,0.86061,0.4566,1.89612,1.07092,0.8373,0.00046776,0.00046776,0.00046776
111,2823.64,1.52854,0.66871,0.72729,0.8945,0.86642,0.84805,0.44232,1.85338,1.07898,0.84312,0.000456758,0.000456758,0.000456758
112,2848.87,1.63026,0.68759,0.72375,0.8639,0.83617,0.80948,0.41317,2.03034,1.2136,0.85006,0.000445756,0.000445756,0.000445756
113,2873.23,1.58567,0.67864,0.76262,0.86973,0.88317,0.858,0.4209,1.97969,1.13552,0.85126,0.000434754,0.000434754,0.000434754
114,2897.48,1.58823,0.64751,0.7194,0.85653,0.87273,0.84485,0.41497,2.00002,1.14643,0.84859,0.000423751,0.000423751,0.000423751
115,2921.84,1.64609,0.69757,0.73781,0.85901,0.87273,0.84083,0.42268,2.01346,1.13652,0.85061,0.000412749,0.000412749,0.000412749
116,2945.67,1.51935,0.6594,0.70012,0.85611,0.88409,0.83933,0.37807,2.10265,1.17583,0.85699,0.000401747,0.000401747,0.000401747
117,2971.27,1.60726,0.66927,0.73963,0.87293,0.83696,0.84897,0.43566,2.00164,1.11535,0.84631,0.000390745,0.000390745,0.000390745
118,2996,1.64282,0.71672,0.76937,0.88338,0.83635,0.85249,0.45639,1.87774,1.07831,0.84224,0.000379743,0.000379743,0.000379743
119,3020.85,1.64129,0.64289,0.72611,0.91569,0.86807,0.87426,0.44862,1.85479,1.07997,0.83896,0.00036874,0.00036874,0.00036874
120,3045.05,1.51705,0.62586,0.72037,0.8695,0.82074,0.81724,0.43924,1.96099,1.10644,0.84165,0.000357738,0.000357738,0.000357738
121,3071.27,1.55761,0.6577,0.72444,0.89146,0.84331,0.84244,0.44156,1.97654,1.09299,0.84176,0.000346736,0.000346736,0.000346736
122,3095.46,1.593,0.65992,0.75276,0.86957,0.92045,0.87802,0.45605,1.83821,1.09176,0.83609,0.000335734,0.000335734,0.000335734
123,3119.49,1.60851,0.64963,0.71,0.8409,0.87358,0.84199,0.43334,1.9523,1.11417,0.84328,0.000324732,0.000324732,0.000324732
