epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,847.199,1.76001,0.83468,0.71255,0.77482,0.6,0.63097,0.21695,2.33342,1.39312,0.89117,0.000731813,0.000731813,0.000731813
87,856.786,1.48673,0.63671,0.66259,0.75575,0.64443,0.59165,0.23535,2.22783,1.33087,0.88482,0.000720811,0.000720811,0.000720811
88,866.376,1.5706,0.83084,0.69472,0.74555,0.6919,0.61209,0.22352,2.35327,1.49244,0.89314,0.000709809,0.000709809,0.000709809
89,875.852,1.51507,0.6574,0.65045,0.74784,0.75,0.65997,0.25092,2.26496,1.33473,0.88647,0.000698806,0.000698806,0.000698806
90,885.521,1.5937,0.76857,0.67014,0.73886,0.7,0.62372,0.24616,2.19637,1.30638,0.88009,0.000687804,0.000687804,0.000687804
91,894.857,1.62057,0.75595,0.67075,0.74298,0.68778,0.65133,0.24712,2.22035,1.46125,0.88428,0.000676802,0.000676802,0.000676802
92,904.381,1.56709,0.77908,0.68359,0.7966,0.675,0.67124,0.23096,2.27205,1.57542,0.88921,0.0006658,0.0006658,0.0006658
93,914.51,1.57572,0.70393,0.70769,0.74529,0.66391,0.6198,0.22704,2.30466,1.39611,0.88589,0.000654798,0.000654798,0.000654798
94,924.351,1.62147,0.82359,0.70498,0.73985,0.7,0.64465,0.25459,2.21308,1.36399,0.87332,0.000643795,0.000643795,0.000643795
95,933.906,1.52399,0.84073,0.67548,0.76266,0.7811,0.73793,0.27744,2.20903,1.25988,0.87366,0.000632793,0.000632793,0.000632793
96,943.436,1.68848,0.7523,0.72259,0.74053,0.775,0.70391,0.26823,2.19963,1.22508,0.86983,0.000621791,0.000621791,0.000621791
97,953.497,1.44234,0.70184,0.63908,0.68797,0.725,0.65713,0.27935,2.23922,1.32879,0.879,0.000610789,0.000610789,0.000610789
98,963.43,1.69259,0.8229,0.72409,0.79024,0.64145,0.66586,0.22598,2.41406,1.46989,0.88971,0.000599787,0.000599787,0.000599787
99,973.118,1.48708,0.69222,0.68358,0.82214,0.69103,0.70877,0.25724,2.29699,1.42731,0.87869,0.000588784,0.000588784,0.000588784
100,982.936,1.45207,0.74332,0.64707,0.79265,0.69943,0.70962,0.26571,2.28076,1.41295,0.88,0.000577782,0.000577782,0.000577782
101,994.336,1.55921,0.70095,0.74033,0.80196,0.71967,0.69593,0.26653,2.23977,1.38077,0.87974,0.00056678,0.00056678,0.00056678
102,1004.45,1.57748,0.69862,0.72653,0.7437,0.68824,0.64912,0.2658,2.24625,1.28243,0.87907,0.000555778,0.000555778,0.000555778
103,1014.28,1.50171,0.68447,0.67954,0.79354,0.70271,0.6665,0.24615,2.29509,1.3245,0.88373,0.000544776,0.000544776,0.000544776
104,1024.48,1.59509,0.65937,0.7168,0.77935,0.71526,0.65795,0.26483,2.22713,1.28591,0.87909,0.000533773,0.000533773,0.000533773
105,1034.47,1.64953,0.75787,0.73384,0.77752,0.68861,0.65263,0.26281,2.25872,1.31716,0.87733,0.000522771,0.000522771,0.000522771
106,1044.42,1.54061,0.69971,0.72184,0.75037,0.67482,0.65048,0.26571,2.27657,1.30858,0.88345,0.000511769,0.000511769,0.000511769
107,1055.08,1.40311,0.7068,0.62179,0.76817,0.69689,0.65518,0.27654,2.30447,1.33187,0.88577,0.000500767,0.000500767,0.000500767
108,1064.73,1.49369,0.70267,0.66765,0.83192,0.675,0.71626,0.26418,2.35348,1.36018,0.88793,0.000489765,0.000489765,0.000489765
109,1074.34,1.52925,0.6441,0.66956,0.83418,0.7,0.72018,0.25919,2.31299,1.36718,0.88408,0.000478762,0.000478762,0.000478762
110,1083.91,1.55343,0.72255,0.69662,0.83956,0.7164,0.73184,0.29513,2.16614,1.31833,0.87328,0.00046776,0.00046776,0.00046776
111,1094.42,1.47496,0.6744,0.6618,0.79888,0.71536,0.68459,0.30406,2.12051,1.29805,0.86695,0.000456758,0.000456758,0.000456758
112,1106.16,1.44311,0.68708,0.65696,0.79977,0.7341,0.70164,0.29828,2.1398,1.29554,0.86975,0.000445756,0.000445756,0.000445756
113,1115.73,1.5152,0.6767,0.69366,0.84861,0.78091,0.76132,0.32653,2.09184,1.1694,0.863,0.000434754,0.000434754,0.000434754
114,1125.31,1.48645,0.65474,0.69815,0.84076,0.73419,0.72553,0.31162,2.17226,1.21825,0.86735,0.000423751,0.000423751,0.000423751
115,1134.84,1.40642,0.61765,0.67671,0.84321,0.73329,0.74945,0.29152,2.25858,1.34169,0.88014,0.000412749,0.000412749,0.000412749
116,1144.45,1.62243,0.72489,0.73356,0.80884,0.725,0.70682,0.28311,2.24167,1.28883,0.87702,0.000401747,0.000401747,0.000401747
117,1154.19,1.38441,0.59922,0.67397,0.82983,0.725,0.71356,0.29698,2.24366,1.23468,0.87486,0.000390745,0.000390745,0.000390745
118,1164.15,1.3987,0.55761,0.6624,0.79527,0.75118,0.74021,0.29246,2.265,1.30179,0.8849,0.000379743,0.000379743,0.000379743
119,1173.66,1.42474,0.5866,0.65784,0.76705,0.75,0.73808,0.28886,2.30711,1.30418,0.8838,0.00036874,0.00036874,0.00036874
120,1183.18,1.42045,0.59883,0.67315,0.81474,0.74382,0.74102,0.28553,2.29218,1.23488,0.88426,0.000357738,0.000357738,0.000357738
121,1193.45,1.60418,0.65571,0.71429,0.85565,0.75135,0.74621,0.27589,2.34416,1.26819,0.88773,0.000346736,0.000346736,0.000346736
122,1203.67,1.45027,0.65048,0.69279,0.78394,0.69424,0.69428,0.25124,2.41399,1.36398,0.89328,0.000335734,0.000335734,0.000335734
123,1213.83,1.53645,0.71037,0.69596,0.78941,0.68851,0.67571,0.24838,2.44018,1.32602,0.89621,0.000324732,0.000324732,0.000324732
124,1223.72,1.58165,0.69312,0.70412,0.72981,0.70183,0.66728,0.22879,2.45173,1.36649,0.89991,0.000313729,0.000313729,0.000313729
125,1233.15,1.39462,0.66389,0.67621,0.76718,0.71718,0.68087,0.25162,2.43804,1.28744,0.89917,0.000302727,0.000302727,0.000302727
126,1242.89,1.54396,0.66958,0.72022,0.76768,0.7,0.69369,0.23968,2.50674,1.28807,0.90865,0.000291725,0.000291725,0.000291725
127,1252.72,1.45048,0.62081,0.67236,0.84043,0.76819,0.73291,0.26898,2.36868,1.24198,0.89492,0.000280723,0.000280723,0.000280723
128,1261.76,1.49045,0.66939,0.6811,0.82953,0.775,0.73521,0.26243,2.39481,1.28039,0.8935,0.000269721,0.000269721,0.000269721
129,1271.4,1.50696,0.66169,0.69902,0.78866,0.73301,0.73741,0.22559,2.41642,1.28473,0.88967,0.000258718,0.000258718,0.000258718
130,1280.78,1.40935,0.61996,0.70333,0.84437,0.74952,0.73425,0.26007,2.33721,1.27191,0.88207,0.000247716,0.000247716,0.000247716
131,1290.8,1.34104,0.58829,0.68907,0.78879,0.72321,0.72378,0.24114,2.3679,1.31812,0.87867,0.000236714,0.000236714,0.000236714
132,1300.89,1.42414,0.61338,0.69442,0.74323,0.68431,0.68763,0.22142,2.43878,1.33426,0.88715,0.000225712,0.000225712,0.000225712
133,1310.98,1.41443,0.60891,0.71401,0.76245,0.71811,0.71424,0.24761,2.38473,1.31501,0.88766,0.00021471,0.00021471,0.00021471
134,1320.94,1.50976,0.65381,0.71808,0.69617,0.7,0.65031,0.21895,2.52961,1.35576,0.91055,0.000203707,0.000203707,0.000203707
135,1330.42,1.41204,0.67522,0.67874,0.75101,0.725,0.66978,0.23356,2.49394,1.3195,0.90914,0.000192705,0.000192705,0.000192705
136,1340.08,1.4428,0.61963,0.727,0.73407,0.75,0.71213,0.24725,2.43504,1.25189,0.89995,0.000181703,0.000181703,0.000181703
137,1349.94,1.47991,0.65789,0.73039,0.77956,0.75,0.72002,0.2877,2.36537,1.20009,0.89452,0.000170701,0.000170701,0.000170701
138,1359.63,1.39938,0.56916,0.69284,0.77557,0.7122,0.6907,0.25219,2.43651,1.29561,0.89943,0.000159699,0.000159699,0.000159699
139,1369.06,1.43163,0.65711,0.67707,0.79174,0.7,0.7127,0.25902,2.45637,1.31791,0.89773,0.000148696,0.000148696,0.000148696
140,1378.42,1.5716,0.66923,0.72382,0.84431,0.74387,0.74195,0.28527,2.37734,1.24106,0.88644,0.000137694,0.000137694,0.000137694
141,1389.66,1.26464,0.57008,0.59426,0.83549,0.625,0.67311,0.23149,2.38302,1.28718,0.88188,0.000126692,0.000126692,0.000126692
142,1398.52,1.05816,0.46917,0.52505,0.8311,0.61915,0.68101,0.25818,2.29193,1.23548,0.87913,0.00011569,0.00011569,0.00011569
143,1407.88,1.22084,0.52521,0.56021,0.77027,0.70943,0.72122,0.26853,2.21068,1.19489,0.87582,0.000104688,0.000104688,0.000104688
144,1417.22,1.19515,0.4962,0.55801,0.75652,0.71103,0.73029,0.26881,2.27532,1.18509,0.87907,9.36854e-05,9.36854e-05,9.36854e-05
145,1426.97,1.05541,0.48275,0.55759,0.78679,0.675,0.70442,0.26271,2.31587,1.23633,0.88356,8.26832e-05,8.26832e-05,8.26832e-05
146,1435.95,1.10853,0.48006,0.57038,0.78224,0.625,0.65729,0.23562,2.40887,1.28061,0.89028,7.1681e-05,7.1681e-05,7.1681e-05
147,1445.8,1.24996,0.5502,0.57686,0.75097,0.675,0.71054,0.26431,2.345,1.26017,0.8831,6.06788e-05,6.06788e-05,6.06788e-05
148,1457.56,1.05179,0.44724,0.53043,0.72235,0.64446,0.65477,0.25009,2.33816,1.25607,0.88555,4.96766e-05,4.96766e-05,4.96766e-05
149,1466.55,1.12099,0.47401,0.57425,0.76777,0.67229,0.71157,0.28335,2.27272,1.22706,0.88127,3.86744e-05,3.86744e-05,3.86744e-05
150,1476.17,1.20257,0.4662,0.60692,0.83714,0.64405,0.71908,0.27817,2.30021,1.22402,0.88696,2.76722e-05,2.76722e-05,2.76722e-05
