epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1486.77,1.89633,0.84308,0.72227,0.84035,0.84492,0.81679,0.37974,2.13976,1.2058,0.85853,0.000951857,0.000951857,0.000951857
67,1509.92,1.91243,0.84985,0.70348,0.80392,0.83372,0.78848,0.31557,2.2448,1.28308,0.86442,0.000940855,0.000940855,0.000940855
68,1533.28,1.86494,0.82042,0.68807,0.87569,0.85872,0.82337,0.37838,2.1218,1.25933,0.85457,0.000929853,0.000929853,0.000929853
69,1556.62,2.01132,0.91708,0.75312,0.8341,0.87484,0.84989,0.40934,2.06719,1.19506,0.85109,0.00091885,0.00091885,0.00091885
70,1579.94,1.80161,0.80667,0.70382,0.85778,0.8936,0.85081,0.40231,2.04702,1.23478,0.85348,0.000907848,0.000907848,0.000907848
71,1603.33,1.87867,0.81374,0.70056,0.80293,0.79478,0.77652,0.35886,2.25668,1.26903,0.87632,0.000896846,0.000896846,0.000896846
72,1626.75,1.81965,0.77397,0.72694,0.84305,0.82922,0.83202,0.39502,2.0984,1.23191,0.8589,0.000885844,0.000885844,0.000885844
73,1650.09,1.94365,0.8934,0.70168,0.72826,0.76047,0.74009,0.31553,2.3535,1.28663,0.87235,0.000874842,0.000874842,0.000874842
74,1672.84,1.85938,0.77352,0.72278,0.78986,0.80442,0.7707,0.37797,2.21546,1.22637,0.86081,0.000863839,0.000863839,0.000863839
75,1696.01,1.75028,0.75265,0.70748,0.79891,0.75698,0.76348,0.35147,2.29233,1.24642,0.87604,0.000852837,0.000852837,0.000852837
76,1719.29,1.78618,0.77056,0.67641,0.90585,0.86856,0.84289,0.38172,1.9824,1.2167,0.84858,0.000841835,0.000841835,0.000841835
77,1743.14,1.96615,0.91472,0.72842,0.73381,0.72558,0.70467,0.29028,2.51335,1.39109,0.87557,0.000830833,0.000830833,0.000830833
78,1766.6,1.89966,0.78558,0.69963,0.82534,0.82365,0.81927,0.38346,2.10914,1.12901,0.86014,0.000819831,0.000819831,0.000819831
79,1790.19,1.83004,0.77011,0.686,0.82062,0.82462,0.77549,0.3793,2.18074,1.13357,0.86869,0.000808828,0.000808828,0.000808828
80,1814.05,1.79979,0.74922,0.66559,0.77068,0.8004,0.76071,0.36142,2.23085,1.23079,0.87201,0.000797826,0.000797826,0.000797826
81,1837.89,1.84988,0.8091,0.70307,0.87286,0.84535,0.83961,0.42766,1.97974,1.1164,0.84661,0.000786824,0.000786824,0.000786824
82,1862.32,1.8823,0.8033,0.71762,0.83406,0.771,0.80308,0.36083,2.19459,1.27389,0.85895,0.000775822,0.000775822,0.000775822
83,1885.92,1.79439,0.7686,0.70896,0.86688,0.87999,0.85041,0.40791,1.96766,1.16585,0.84727,0.00076482,0.00076482,0.00076482
84,1909.72,1.88727,0.79242,0.70098,0.83605,0.79035,0.82409,0.39701,2.03704,1.1781,0.84717,0.000753817,0.000753817,0.000753817
85,1933.59,1.85695,0.81665,0.7252,0.79458,0.79707,0.79358,0.38767,2.06185,1.20813,0.85665,0.000742815,0.000742815,0.000742815
86,1957.62,1.92072,0.82329,0.7057,0.79867,0.84535,0.80449,0.39342,2.13134,1.24412,0.86015,0.000731813,0.000731813,0.000731813
87,1981.52,1.81458,0.76262,0.72632,0.83006,0.87035,0.82718,0.38648,2.08961,1.14057,0.85444,0.000720811,0.000720811,0.000720811
88,2005.69,1.80778,0.78131,0.70091,0.75666,0.81712,0.78671,0.36324,2.1003,1.2305,0.85179,0.000709809,0.000709809,0.000709809
89,2030.16,1.90688,0.78566,0.72008,0.79904,0.84535,0.81626,0.36786,2.04337,1.24183,0.84005,0.000698806,0.000698806,0.000698806
90,2053.22,1.65764,0.72603,0.65422,0.81366,0.79535,0.78,0.34632,2.19435,1.30341,0.85579,0.000687804,0.000687804,0.000687804
91,2076.66,1.81503,0.77066,0.73124,0.86769,0.85698,0.85866,0.38343,2.09869,1.20004,0.85183,0.000676802,0.000676802,0.000676802
92,2100.19,1.87964,0.73876,0.71546,0.86613,0.84535,0.8357,0.38591,2.05522,1.26415,0.849,0.0006658,0.0006658,0.0006658
93,2123.45,1.7196,0.72667,0.72208,0.84407,0.84709,0.82737,0.39648,1.99079,1.29343,0.85016,0.000654798,0.000654798,0.000654798
94,2146.95,1.77194,0.72554,0.72257,0.75309,0.81333,0.76242,0.37937,2.10068,1.26586,0.85149,0.000643795,0.000643795,0.000643795
95,2170.37,1.7315,0.73166,0.68433,0.80702,0.83372,0.80053,0.38283,2.06247,1.21643,0.85245,0.000632793,0.000632793,0.000632793
96,2193.47,1.7799,0.71882,0.65414,0.86277,0.8584,0.8558,0.38768,2.07445,1.1857,0.85058,0.000621791,0.000621791,0.000621791
97,2216.62,1.77306,0.74962,0.69105,0.80099,0.77384,0.75376,0.35312,2.149,1.26354,0.85983,0.000610789,0.000610789,0.000610789
