candidate_id,class_id,eligible,utility_median,median_confidence,median_iou,manifold_score,seed
dwbg_0_3407_65_000133,0,False,,0.10006782412528992,0.8839213848114014,0.5322491950036796,3407
dwbg_0_3407_66_000134,0,False,,0.0036451383493840694,0.6083354353904724,0.47665510628822877,3407
dwbg_0_3407_67_000135,0,False,,0.02154015190899372,0.7548149228096008,0.6201700956542141,3407
dwbg_0_3407_68_000136,0,False,,0.006405383814126253,0.7848979830741882,0.3797874206915948,3407
dwbg_0_3407_69_000137,0,False,,0.022226696833968163,0.6262867450714111,0.6514366468473396,3407
dwbg_0_3407_7_000138,0,False,,0.004935478791594505,0.592495858669281,0.3900193886145693,3407
dwbg_0_3407_70_000139,0,False,,0.0313609279692173,0.5073314309120178,0.5735213578189207,3407
dwbg_0_3407_73_000140,0,False,,0.0,0.0,0.24946424848591112,3407
dwbg_0_3407_74_000141,0,False,,0.17696276307106018,0.6114287376403809,0.5799572566085285,3407
dwbg_0_3407_8_000142,0,False,,0.5178616642951965,0.0,0.3039078486984641,3407
dwbg_0_3407_9_000143,0,False,,0.004785038065165281,0.6857610940933228,0.6343986333248127,3407
dwbg_1_3407_11_000144,1,False,,0.31006789207458496,0.429484486579895,0.45144285155487934,3407
dwbg_1_3407_12_000145,1,False,,0.41454827785491943,0.7043832540512085,0.7765245286540672,3407
dwbg_1_3407_14_000146,1,False,,0.19519594311714172,0.6026021242141724,0.7300303513708011,3407
dwbg_1_3407_15_000147,1,False,,0.0011933447094634175,0.575079083442688,0.6813728241028738,3407
dwbg_1_3407_16_000148,1,False,,0.3917671740055084,0.5691976547241211,0.38095328960960356,3407
dwbg_1_3407_17_000149,1,False,,0.00903863925486803,0.5741851329803467,0.69384900102582,3407
dwbg_1_3407_18_000150,1,False,,0.613862931728363,0.6819366812705994,0.7242777282825489,3407
dwbg_1_3407_19_000151,1,False,,0.30524158477783203,0.6318652629852295,0.7555498119001751,3407
dwbg_1_3407_20_000152,1,False,,0.0036907626781612635,0.6352649927139282,0.7238926947491892,3407
dwbg_1_3407_21_000153,1,False,,0.40457865595817566,0.4735560417175293,0.663404160995494,3407
dwbg_1_3407_22_000154,1,False,,0.4446048140525818,0.7647817730903625,0.7653108814310137,3407
dwbg_1_3407_23_000155,1,False,,0.6339592933654785,0.6697758436203003,0.7671208763367219,3407
dwbg_1_3407_24_000156,1,False,,0.20718738436698914,0.6407837271690369,0.6484156139202273,3407
dwbg_1_3407_25_000157,1,False,,0.0,0.0,0.1976840485870065,3407
