epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,2363.1,1.57327,0.64394,0.73081,0.83711,0.79988,0.77225,0.3729,2.13874,1.23025,0.8542,0.000555778,0.000555778,0.000555778
103,2383.15,1.76607,0.71242,0.721,0.82315,0.78864,0.76252,0.33541,2.29352,1.2758,0.86609,0.000544776,0.000544776,0.000544776
104,2403.33,1.6727,0.64535,0.72759,0.87938,0.85172,0.85118,0.38628,2.10887,1.18822,0.85298,0.000533773,0.000533773,0.000533773
105,2423.52,1.68524,0.68725,0.73047,0.84064,0.80143,0.76668,0.33865,2.237,1.24052,0.86325,0.000522771,0.000522771,0.000522771
106,2445.98,1.67617,0.69372,0.74816,0.88946,0.86403,0.84311,0.38031,2.07222,1.2121,0.85271,0.000511769,0.000511769,0.000511769
107,2468.37,1.64261,0.68255,0.74062,0.85384,0.825,0.79429,0.36589,2.13211,1.24018,0.85666,0.000500767,0.000500767,0.000500767
108,2491.73,1.59691,0.6691,0.70994,0.85024,0.8291,0.7842,0.35197,2.13204,1.25645,0.85753,0.000489765,0.000489765,0.000489765
109,2512.73,1.5798,0.64955,0.71414,0.8935,0.85229,0.83824,0.3944,2.0581,1.16878,0.84696,0.000478762,0.000478762,0.000478762
110,2537.27,1.60201,0.67296,0.70287,0.89293,0.88584,0.86066,0.40512,1.99328,1.12098,0.84618,0.00046776,0.00046776,0.00046776
111,2558.64,1.5383,0.67299,0.71346,0.86169,0.82239,0.80794,0.37391,2.0537,1.13196,0.8501,0.000456758,0.000456758,0.000456758
112,2579.71,1.69576,0.70546,0.72306,0.83781,0.825,0.78001,0.36097,2.11696,1.1451,0.85111,0.000445756,0.000445756,0.000445756
113,2601.03,1.62069,0.6662,0.75495,0.85927,0.87273,0.83802,0.40387,1.98128,1.08137,0.84238,0.000434754,0.000434754,0.000434754
114,2622.85,1.54136,0.59586,0.68774,0.8785,0.86136,0.83286,0.40124,1.97745,1.08275,0.84814,0.000423751,0.000423751,0.000423751
115,2644.13,1.60014,0.64079,0.72033,0.83592,0.82273,0.76913,0.35521,2.10609,1.16183,0.85706,0.000412749,0.000412749,0.000412749
116,2664.63,1.45418,0.61187,0.68885,0.88901,0.88409,0.8431,0.39218,2.03269,1.15885,0.848,0.000401747,0.000401747,0.000401747
117,2684.84,1.56433,0.63454,0.7266,0.84851,0.82994,0.78891,0.37912,2.06672,1.14992,0.84972,0.000390745,0.000390745,0.000390745
118,2705.38,1.60421,0.68091,0.7401,0.87142,0.84671,0.81813,0.37861,2.09842,1.13271,0.85463,0.000379743,0.000379743,0.000379743
119,2726.04,1.61737,0.62862,0.70859,0.88982,0.88409,0.84852,0.37771,2.0336,1.09575,0.8479,0.00036874,0.00036874,0.00036874
120,2747.51,1.61839,0.64534,0.70574,0.84616,0.84063,0.80376,0.37262,2.14581,1.1202,0.85678,0.000357738,0.000357738,0.000357738
121,2768.33,1.66205,0.67416,0.71882,0.85847,0.84521,0.79915,0.36579,2.13282,1.14738,0.85285,0.000346736,0.000346736,0.000346736
122,2788.94,1.54933,0.62643,0.74047,0.8839,0.88948,0.85404,0.38899,2.00049,1.0973,0.84521,0.000335734,0.000335734,0.000335734
