epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,2905.39,1.57714,0.71429,0.7002,0.91741,0.86054,0.87436,0.36708,2.07102,1.16938,0.87623,0.00046776,0.00046776,0.00046776
111,2931.07,1.49399,0.64555,0.66302,0.84495,0.7835,0.78326,0.37078,2.17983,1.24776,0.87948,0.000456758,0.000456758,0.000456758
112,2957.99,1.55654,0.68055,0.71817,0.86722,0.79742,0.84478,0.41415,2.07662,1.2212,0.87082,0.000445756,0.000445756,0.000445756
113,2986.69,1.40255,0.64343,0.68364,0.88511,0.83493,0.85733,0.42299,1.99475,1.16878,0.86528,0.000434754,0.000434754,0.000434754
114,3018.18,1.48292,0.65329,0.71176,0.8955,0.82276,0.85738,0.41758,2.04463,1.19976,0.87134,0.000423751,0.000423751,0.000423751
115,3044.12,1.42775,0.63503,0.6891,0.87204,0.82727,0.83562,0.41361,2.03556,1.16982,0.87267,0.000412749,0.000412749,0.000412749
116,3071.25,1.45491,0.62746,0.69445,0.87895,0.84097,0.85399,0.41942,2.09021,1.16535,0.8777,0.000401747,0.000401747,0.000401747
117,3100.35,1.49755,0.67111,0.67347,0.89774,0.84529,0.86424,0.41268,2.07273,1.13696,0.87254,0.000390745,0.000390745,0.000390745
118,3126.18,1.4279,0.64181,0.71543,0.90902,0.83395,0.86609,0.40967,2.05054,1.14928,0.87188,0.000379743,0.000379743,0.000379743
119,3153.56,1.4952,0.64589,0.70155,0.83817,0.82352,0.82108,0.40709,2.04981,1.17205,0.87175,0.00036874,0.00036874,0.00036874
120,3180.95,1.44613,0.65655,0.72999,0.87948,0.8442,0.84562,0.40807,2.10908,1.18716,0.87289,0.000357738,0.000357738,0.000357738
121,3203.27,1.38526,0.57726,0.68604,0.84403,0.83149,0.84902,0.39224,2.05408,1.2001,0.86706,0.000346736,0.000346736,0.000346736
122,3254.1,1.26395,0.59733,0.66603,0.89074,0.80976,0.84499,0.40621,2.03803,1.20452,0.8669,0.000335734,0.000335734,0.000335734
123,3280.12,1.37795,0.62245,0.66031,0.89279,0.83474,0.8782,0.41763,1.96349,1.16798,0.86362,0.000324732,0.000324732,0.000324732
124,3304.47,1.35356,0.59658,0.66441,0.83804,0.782,0.82821,0.40703,1.99937,1.22304,0.86487,0.000313729,0.000313729,0.000313729
125,3330.03,1.39475,0.65971,0.71446,0.80851,0.77524,0.7965,0.39882,2.05642,1.27453,0.87079,0.000302727,0.000302727,0.000302727
126,3357.43,1.49115,0.64515,0.72108,0.79403,0.77727,0.79404,0.37623,2.08661,1.25959,0.87148,0.000291725,0.000291725,0.000291725
