candidate_id,class_id,manifold_valid,fgau_eligible,fgau_utility,median_iou,median_confidence,source_image,seed
dwbg_0_3407_3_000104,0,True,True,0.837579583859049,0.6737746596336365,0.31355705857276917,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/3.jpg,3407
dwbg_0_3407_30_000105,0,False,False,,0.7884901762008667,0.0381731279194355,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/30.jpg,3407
dwbg_0_3407_31_000106,0,True,True,0.8062067926664255,0.49648231267929077,0.010493922978639603,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/31.jpg,3407
dwbg_0_3407_32_000107,0,True,True,0.7977269293092011,0.42492660880088806,0.027391081675887108,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/32.jpg,3407
dwbg_0_3407_33_000108,0,True,True,0.8145123290392312,0.6152571439743042,0.02005808614194393,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/33.jpg,3407
dwbg_0_3407_34_000109,0,True,True,0.7938393912333905,0.6014733910560608,0.001817210577428341,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/34.jpg,3407
dwbg_0_3407_35_000110,0,True,True,0.7525662398992546,0.0,0.009739148430526257,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/35.jpg,3407
dwbg_0_3407_36_000111,0,False,False,,0.44825923442840576,0.1647484004497528,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/36.jpg,3407
dwbg_0_3407_38_000112,0,True,True,0.814015173459687,0.6621109843254089,0.4448759853839874,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/38.jpg,3407
dwbg_0_3407_39_000113,0,True,True,0.7833669644002293,0.5884993076324463,0.06469069421291351,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/39.jpg,3407
dwbg_0_3407_40_000114,0,False,False,,0.730940043926239,0.04707588627934456,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/40.jpg,3407
dwbg_0_3407_41_000115,0,True,True,0.8236236898077052,0.4639621078968048,0.016741467639803886,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/41.jpg,3407
dwbg_0_3407_42_000116,0,False,False,,0.8519258499145508,0.012490940280258656,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/42.jpg,3407
dwbg_0_3407_45_000117,0,True,True,0.7643616876023281,0.8020187616348267,0.0028549563139677048,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/45.jpg,3407
dwbg_0_3407_46_000118,0,True,True,0.8182351634293417,0.562385082244873,0.002451737876981497,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/46.jpg,3407
dwbg_0_3407_49_000119,0,True,True,0.5592736612269364,0.5996344089508057,0.17194198071956635,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/49.jpg,3407
dwbg_0_3407_5_000120,0,False,False,,0.2958935797214508,0.004419873934239149,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/5.jpg,3407
dwbg_0_3407_51_000121,0,True,True,0.7899263492049382,0.641762375831604,0.005709214136004448,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/51.jpg,3407
dwbg_0_3407_52_000122,0,False,False,,0.6519981622695923,0.0029864967800676823,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/52.jpg,3407
dwbg_0_3407_53_000123,0,False,False,,0.0,0.0,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/53.jpg,3407
dwbg_0_3407_54_000124,0,False,False,,0.0,0.04489180073142052,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/54.jpg,3407
dwbg_0_3407_55_000125,0,False,False,,0.7119196057319641,0.12265174090862274,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/55.jpg,3407
dwbg_0_3407_56_000126,0,False,False,,0.0,0.0011639466974884272,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/56.jpg,3407
dwbg_0_3407_57_000127,0,True,True,0.6939703197045829,0.5867577791213989,0.007521543651819229,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/57.jpg,3407
dwbg_0_3407_58_000128,0,True,True,0.6765749097469521,0.8226259350776672,0.00473532360047102,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/58.jpg,3407
dwbg_0_3407_59_000129,0,False,False,,0.5250895023345947,0.1054297462105751,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/59.jpg,3407
dwbg_0_3407_61_000130,0,True,True,0.8290516660913979,0.6229403018951416,0.3028469383716583,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/61.jpg,3407
dwbg_0_3407_62_000131,0,False,False,,0.6821134686470032,0.05355500802397728,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/62.jpg,3407
dwbg_0_3407_63_000132,0,False,False,,0.5574933290481567,0.03716433048248291,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/63.jpg,3407
dwbg_0_3407_65_000133,0,True,True,0.7122858560991958,0.8839213848114014,0.10006782412528992,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/65.jpg,3407
dwbg_0_3407_66_000134,0,True,True,0.758359491160229,0.6083354353904724,0.0036451383493840694,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/66.jpg,3407
dwbg_0_3407_67_000135,0,True,True,0.611976045378817,0.7548149228096008,0.02154015190899372,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/67.jpg,3407
dwbg_0_3407_68_000136,0,True,True,0.8035501506730816,0.7848979830741882,0.006405383814126253,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/68.jpg,3407
dwbg_0_3407_69_000137,0,True,True,0.7061738598842868,0.6262867450714111,0.022226696833968163,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/69.jpg,3407
dwbg_0_3407_7_000138,0,True,True,0.7885846994349578,0.592495858669281,0.004935478791594505,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/7.jpg,3407
dwbg_0_3407_70_000139,0,True,True,0.8190873363681789,0.5073314309120178,0.0313609279692173,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/70.jpg,3407
dwbg_0_3407_73_000140,0,False,False,,0.0,0.0,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/73.jpg,3407
dwbg_0_3407_74_000141,0,True,True,0.7970743165104274,0.6114287376403809,0.17696276307106018,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/74.jpg,3407
dwbg_0_3407_8_000142,0,False,False,,0.0,0.5178616642951965,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/8.jpg,3407
dwbg_0_3407_9_000143,0,True,True,0.6431731570362915,0.6857610940933228,0.004785038065165281,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/9.jpg,3407
dwbg_1_3407_11_000144,1,True,True,0.7119177372521492,0.429484486579895,0.31006789207458496,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/11.jpg,3407
dwbg_1_3407_12_000145,1,True,True,0.6722635410162217,0.7043832540512085,0.41454827785491943,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/12.jpg,3407
dwbg_1_3407_14_000146,1,True,True,0.7505034247050459,0.6026021242141724,0.19519594311714172,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/14.jpg,3407
dwbg_1_3407_15_000147,1,True,True,0.7287231873882537,0.575079083442688,0.0011933447094634175,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/15.jpg,3407
dwbg_1_3407_16_000148,1,True,True,0.6091933314966906,0.5691976547241211,0.3917671740055084,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/16.jpg,3407
dwbg_1_3407_17_000149,1,True,True,0.7345641013756107,0.5741851329803467,0.00903863925486803,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/17.jpg,3407
dwbg_1_3407_18_000150,1,True,True,0.7219746558637177,0.6819366812705994,0.613862931728363,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/18.jpg,3407
dwbg_1_3407_19_000151,1,True,True,0.7213514974119561,0.6318652629852295,0.30524158477783203,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/19.jpg,3407
dwbg_1_3407_20_000152,1,True,True,0.6840445921029953,0.6352649927139282,0.0036907626781612635,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/20.jpg,3407
dwbg_1_3407_21_000153,1,True,True,0.6953232148072379,0.4735560417175293,0.40457865595817566,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/21.jpg,3407
dwbg_1_3407_22_000154,1,True,True,0.8029547609246042,0.7647817730903625,0.4446048140525818,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/22.jpg,3407
dwbg_1_3407_23_000155,1,True,True,0.7114752478941373,0.6697758436203003,0.6339592933654785,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/23.jpg,3407
dwbg_1_3407_24_000156,1,True,True,0.7304272290007277,0.6407837271690369,0.20718738436698914,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/24.jpg,3407
dwbg_1_3407_25_000157,1,False,False,,0.0,0.0,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/25.jpg,3407
dwbg_1_3407_28_000158,1,True,True,0.4326131013269789,0.7032749652862549,0.5025106072425842,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/28.jpg,3407
dwbg_1_3407_30_000159,1,True,True,0.679570934880812,0.6247454285621643,0.4605284035205841,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/30.jpg,3407
dwbg_1_3407_31_000160,1,True,True,0.806417329131961,0.8172898292541504,0.5981941223144531,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/31.jpg,3407
dwbg_1_3407_32_000161,1,True,True,0.7170566232561828,0.714988648891449,0.3371993899345398,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/32.jpg,3407
dwbg_1_3407_33_000162,1,True,True,0.6811803249462061,0.7612711787223816,0.42391806840896606,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/33.jpg,3407
dwbg_1_3407_34_000163,1,True,True,0.7143328193707784,0.5296173691749573,0.10125739127397537,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/34.jpg,3407
dwbg_1_3407_35_000164,1,True,True,0.7350456983529451,0.7270022630691528,0.007062052842229605,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/35.jpg,3407
dwbg_1_3407_7_000165,1,True,True,0.6893570012370447,0.5064499974250793,0.6025636792182922,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/7.jpg,3407
dwbg_1_3407_9_000166,1,True,True,0.809328065449148,0.8188523650169373,0.022281261160969734,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed3407/sd2_2000_s42_msdf_v3/Plastic_Bomo/02_Big_black_spots/image/9.jpg,3407
dwbg_0_7859_0_000167,0,True,True,0.46435756141358997,0.5105133652687073,0.006740691140294075,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/0.jpg,7859
dwbg_0_7859_10_000168,0,True,True,0.79568854926148,0.42389926314353943,0.11324013024568558,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/10.jpg,7859
dwbg_0_7859_11_000169,0,False,False,,0.6257796883583069,0.053424689918756485,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/11.jpg,7859
dwbg_0_7859_12_000170,0,True,True,0.8138635388701317,0.4608534276485443,0.04783935099840164,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/12.jpg,7859
dwbg_0_7859_13_000171,0,True,True,0.8051615667053975,0.8084404468536377,0.02090909332036972,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/13.jpg,7859
dwbg_0_7859_14_000172,0,True,True,0.8715420535009211,0.8303192257881165,0.005181472282856703,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/14.jpg,7859
dwbg_0_7859_15_000173,0,False,False,,0.0,0.0013000532053411007,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/15.jpg,7859
dwbg_0_7859_16_000174,0,True,True,0.8014193392124949,0.5748003125190735,0.04308869689702988,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/16.jpg,7859
dwbg_0_7859_17_000175,0,False,False,,0.0,0.2175612449645996,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/17.jpg,7859
dwbg_0_7859_18_000176,0,True,True,0.7670668978559084,0.46135568618774414,0.021360961720347404,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/18.jpg,7859
dwbg_0_7859_19_000177,0,True,True,0.7689150423389837,0.7754598259925842,0.0023931171745061874,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/19.jpg,7859
dwbg_0_7859_2_000178,0,False,False,,0.5547181963920593,0.005841173697263002,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/2.jpg,7859
dwbg_0_7859_20_000179,0,True,True,0.6589299011381475,0.8351340889930725,0.073618084192276,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/20.jpg,7859
dwbg_0_7859_21_000180,0,True,True,0.797745354073964,0.706309974193573,0.19988398253917694,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/21.jpg,7859
dwbg_0_7859_22_000181,0,True,True,0.8202670092935354,0.664821982383728,0.07123897224664688,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/22.jpg,7859
dwbg_0_7859_23_000182,0,False,False,,0.6611770987510681,0.023740455508232117,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/23.jpg,7859
dwbg_0_7859_24_000183,0,False,False,,0.0,0.002046560402959585,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/24.jpg,7859
dwbg_0_7859_25_000184,0,True,True,0.6966538291299481,0.652989387512207,0.0015105558559298515,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/25.jpg,7859
dwbg_0_7859_26_000185,0,True,True,0.4730304251599951,0.7043785452842712,0.014195448718965054,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/26.jpg,7859
dwbg_0_7859_28_000186,0,True,True,0.8334756942656109,0.5760238766670227,0.27980196475982666,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/28.jpg,7859
dwbg_0_7859_29_000187,0,True,True,0.80424073704555,0.6899563074111938,0.11003109812736511,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/29.jpg,7859
dwbg_0_7859_30_000188,0,False,False,,0.7399081587791443,0.0020792344585061073,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/30.jpg,7859
dwbg_0_7859_32_000189,0,True,True,0.7620587447894936,0.6128474473953247,0.0018676299368962646,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/32.jpg,7859
dwbg_0_7859_33_000190,0,True,True,0.793007450895687,0.5242445468902588,0.006831805687397718,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/33.jpg,7859
dwbg_0_7859_34_000191,0,True,True,0.7963774574564695,0.7688340544700623,0.03775369003415108,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/34.jpg,7859
dwbg_0_7859_35_000192,0,True,True,0.7866844452431798,0.755121111869812,0.03668563812971115,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/35.jpg,7859
dwbg_0_7859_36_000193,0,True,True,0.8053225001749325,0.7742723822593689,0.07575498521327972,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/36.jpg,7859
dwbg_0_7859_37_000194,0,True,True,0.8431929073259965,0.6386584639549255,0.20119546353816986,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/37.jpg,7859
dwbg_0_7859_38_000195,0,True,True,0.7953784563292142,0.7788664102554321,0.15571726858615875,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/38.jpg,7859
dwbg_0_7859_4_000196,0,False,False,,0.6121822595596313,0.014556501992046833,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/4.jpg,7859
dwbg_0_7859_40_000197,0,True,True,0.7877151216176249,0.7584754824638367,0.09129010140895844,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/40.jpg,7859
dwbg_0_7859_41_000198,0,True,True,0.6928224212731593,0.6729573011398315,0.3011131286621094,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/41.jpg,7859
dwbg_0_7859_42_000199,0,False,False,,0.8233951330184937,0.1321408897638321,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/42.jpg,7859
dwbg_0_7859_43_000200,0,True,True,0.8398106388514114,0.6237958073616028,0.002214290201663971,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/43.jpg,7859
dwbg_0_7859_44_000201,0,False,False,,0.48977455496788025,0.005690647754818201,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/44.jpg,7859
dwbg_0_7859_45_000202,0,True,True,0.8213266257282439,0.6634513139724731,0.2586798667907715,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/45.jpg,7859
dwbg_0_7859_46_000203,0,False,False,,0.6811133623123169,0.034312788397073746,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/46.jpg,7859
dwbg_0_7859_47_000204,0,False,False,,0.0,0.0,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/47.jpg,7859
dwbg_0_7859_48_000205,0,False,False,,0.740723729133606,0.18691669404506683,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/48.jpg,7859
dwbg_0_7859_49_000206,0,True,True,0.8052758204866904,0.6162174344062805,0.0034835701808333397,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/49.jpg,7859
dwbg_0_7859_5_000207,0,False,False,,0.5292080044746399,0.005498907063156366,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/5.jpg,7859
dwbg_0_7859_50_000208,0,True,True,0.814922335108766,0.5899758338928223,0.008386085741221905,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/50.jpg,7859
dwbg_0_7859_52_000209,0,True,True,0.807365075618065,0.39692580699920654,0.002417605370283127,/mnt/sda/cbj/ImageGeneration/Self-main/results/dwbg_pool_seed7859/sd2_2000_s42_msdf_v3/Plastic_Bomo/01_Flash_point/image/52.jpg,7859
